HouseID,Title,Parish,Price,Gross_Area,Typology,Price per Square Meter,Website
32621128.0,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,395000.0,61.0,T0,6475.0,Idealista
32598993.0,"Estúdio T0 à venda na avenida 24 de Julho, 178",Estrela,265000.0,36.0,T0,7361.0,Idealista
32598992.0,"Estúdio T0 à venda na avenida 24 de Julho, 178",Estrela,260000.0,40.0,T0,6500.0,Idealista
31580565.0,Estúdio T0 à venda em Principe Real - Praça da Alegria,Santo António,425000.0,36.0,T0,11806.0,Idealista
32503498.0,Estúdio T0 à venda na praceta Pátio Salema s/n,Arroios,525000.0,54.0,T0,9722.0,Idealista
32610068.0,"Estúdio T0 à venda na praça do Chile , 16",Arroios,260000.0,34.0,T0,7647.0,Idealista
32365756.0,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,200000.0,40.0,T0,5000.0,Idealista
32620497.0,Estúdio T0 à venda em Santa Engrácia,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32036079.0,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,225000.0,35.0,T0,6429.0,Idealista
32410601.0,"Estúdio T0 à venda na rua Principado de Andorra, 1",Benfica,300000.0,55.0,T0,5455.0,Idealista
32623037.0,"Estúdio T0 à venda na rua de Entre Muros do Mirante, 8",São Vicente,235000.0,72.0,T0,3264.0,Idealista
32403253.0,"Estúdio T0 à venda na rua Principado de Andorra, 1",Benfica,300000.0,55.0,T0,5455.0,Idealista
31280707.0,Estúdio T0 à venda em Santos-o-Velho - Madragoa,Estrela,410000.0,47.0,T0,8723.0,Idealista
32298594.0,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,575000.0,110.0,T0,5227.0,Idealista
32298595.0,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,640000.0,117.0,T0,5470.0,Idealista
32422554.0,Estúdio T0 à venda em Lapa,Estrela,263000.0,39.0,T0,6744.0,Idealista
31922274.0,"Estúdio T0 à venda na rua Poiais de São Bento, Freguesia de Santa Catarina",Misericórdia,350000.0,42.0,T0,8333.0,Idealista
32604184.0,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,375000.0,59.0,T0,6356.0,Idealista
31194002.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,173500.0,30.0,T0,5783.0,Idealista
29453902.0,Estúdio T0 à venda em Alcântara,Estrela,980000.0,156.0,T0,6282.0,Idealista
32027965.0,"Estúdio T0 à venda na rua Rua Braamcamp , 5",Santo António,378000.0,35.0,T0,10800.0,Idealista
32509589.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32603288.0,Estúdio T0 à venda em Estefânia,Arroios,370000.0,52.0,T0,7115.0,Idealista
32526209.0,Estúdio T0 à venda na rua do Benformoso s/n,Santa Maria Maior,230000.0,50.0,T0,4600.0,Idealista
32629895.0,"Estúdio T0 à venda , Praça Afonso de Albuquerque s/n",Belém,430000.0,51.0,T0,8431.0,Idealista
32629896.0,"Estúdio T0 à venda , Praça Afonso de Albuquerque s/n",Belém,400000.0,45.0,T0,8889.0,Idealista
32629894.0,"Estúdio T0 à venda , Praça Afonso de Albuquerque s/n",Belém,450000.0,56.0,T0,8036.0,Idealista
32407326.0,"Estúdio T0 à venda , Calçada do Forte",São Vicente,162500.0,30.0,T0,5417.0,Idealista
32275598.0,Estúdio T0 à venda na rua do Embaixador,Belém,199000.0,29.0,T0,6862.0,Idealista
32452620.0,"Estúdio T0 à venda na rua Fernandes Tomás, 8",Misericórdia,210000.0,32.0,T0,6562.0,Idealista
32537617.0,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32537347.0,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente,299900.0,63.0,T0,4760.0,Idealista
31185641.0,Estúdio T0 à venda em Alfama - Sé,Santa Maria Maior,850000.0,48.0,T0,17708.0,Idealista
32629888.0,"Estúdio T0 à venda , Praça Afonso de Albuquerque s/n",Belém,380000.0,45.0,T0,8444.0,Idealista
32479561.0,Estúdio T0 à venda na travessa da Madre Silva,Ajuda,115000.0,26.0,T0,4423.0,Idealista
32399253.0,Estúdio T0 à venda em Baixa,Santa Maria Maior,435000.0,80.0,T0,5438.0,Idealista
32610077.0,"Estúdio T0 à venda na praça do Chile , 16",Arroios,290000.0,34.0,T0,8529.0,Idealista
32610079.0,"Estúdio T0 à venda na praça do Chile , 16",Arroios,250000.0,31.0,T0,8065.0,Idealista
32503494.0,Estúdio T0 à venda na praceta Pátio Salema s/n,Arroios,535000.0,58.0,T0,9224.0,Idealista
32610078.0,"Estúdio T0 à venda na praça do Chile , 16",Arroios,280000.0,37.0,T0,7568.0,Idealista
32622759.0,Apartamento T0 à venda em Saldanha - Picoas,Arroios,285000.0,45.0,T0,6333.0,Idealista
32621600.0,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,460000.0,82.0,T0,5610.0,Idealista
31901627.0,"Apartamento T0 à venda na rua Conde de Redondo, 61",Santo António,321000.0,39.0,T0,8231.0,Idealista
31901656.0,"Apartamento T0 à venda na rua Conde de Redondo, 61",Santo António,428000.0,75.0,T0,5707.0,Idealista
31992404.0,"Estúdio T0 à venda na rua do Terreirinho, 58",Santa Maria Maior,265000.0,31.0,T0,8548.0,Idealista
32057651.0,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,378000.0,35.0,T0,10800.0,Idealista
32270111.0,Estúdio T0 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,330000.0,35.0,T0,9429.0,Idealista
32096013.0,"Apartamento T0 à venda na praceta rua junqueira, 345",Belém,380000.0,46.0,T0,8261.0,Idealista
32407377.0,"Estúdio T0 à venda , Calçada do Forte",São Vicente,162500.0,30.0,T0,5417.0,Idealista
32203017.0,Estúdio T0 à venda em Chiado - Pç. de Camões,Misericórdia,410000.0,39.0,T0,10513.0,Idealista
32286982.0,Estúdio T0 à venda em Campo de Santana - Santa Marta,Santo António,350000.0,35.0,T0,10000.0,Idealista
32626857.0,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,690000.0,122.0,T0,5656.0,Idealista
32334998.0,"Estúdio T0 à venda na rua Gilberto Rola, 56",Estrela,290000.0,46.0,T0,6304.0,Idealista
31564098.0,Estúdio T0 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,320000.0,36.0,T0,8889.0,Idealista
32541149.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,230000.0,50.0,T0,4600.0,Idealista
32575387.0,Estúdio T0 à venda na rua Conde Antas s/n,Campolide,262500.0,28.0,T0,9375.0,Idealista
31385796.0,Estúdio T0 à venda em Alfama - Sé,Santa Maria Maior,275000.0,46.0,T0,5978.0,Idealista
32286912.0,Estúdio T0 à venda em Estefânia,Arroios,321000.0,38.0,T0,8447.0,Idealista
32041999.0,Estúdio T0 à venda em Estefânia,Arroios,359000.0,76.0,T0,4724.0,Idealista
32321877.0,"Estúdio T0 à venda , Praça da Alegria s/n",Santo António,350000.0,40.0,T0,8750.0,Idealista
32592177.0,"Estúdio T0 à venda na rua Avenida 24 de Julho, 178",Estrela,255000.0,36.0,T0,7083.0,Idealista
32437406.0,Estúdio T0 à venda em Alfama - Sé,Santa Maria Maior,130000.0,20.0,T0,6500.0,Idealista
32462512.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,165000.0,30.0,T0,5500.0,Idealista
31486672.0,Estúdio T0 à venda na rua Rodrigo da Fonseca,Santo António,299000.0,36.0,T0,8306.0,Idealista
32330424.0,"Estúdio T0 à venda na avenida 24 de julho, 178",Estrela,265000.0,40.0,T0,6625.0,Idealista
32603829.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32004008.0,Estúdio T0 à venda em Lapa,Estrela,137500.0,30.0,T0,4583.0,Idealista
32491021.0,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,350000.0,68.0,T0,5147.0,Idealista
31595054.0,Estúdio T0 à venda em Santa Engrácia,São Vicente,125000.0,30.0,T0,4167.0,Idealista
31982301.0,Estúdio T0 à venda em Centro,Belém,380000.0,46.0,T0,8261.0,Idealista
31982310.0,Estúdio T0 à venda em Centro,Belém,430000.0,52.0,T0,8269.0,Idealista
32543266.0,Estúdio T0 à venda na praceta do Vale de Santo António s/n,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32538251.0,"Apartamento T0 à venda na rua Largo do Chanceler , 1",Santa Maria Maior,372000.0,73.0,T0,5096.0,Idealista
31054777.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,265000.0,36.0,T0,7361.0,Idealista
31621046.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,327000.0,37.0,T0,8838.0,Idealista
31621027.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,303000.0,33.0,T0,9182.0,Idealista
32539292.0,Estúdio T0 à venda em Bairro Alto,Misericórdia,258000.0,28.0,T0,9214.0,Idealista
31982269.0,Estúdio T0 à venda em Centro,Belém,400000.0,46.0,T0,8696.0,Idealista
31621040.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,296000.0,32.0,T0,9250.0,Idealista
32337375.0,"Estúdio T0 à venda na avenida Dom Carlos i, 42",Misericórdia,380000.0,43.0,T0,8837.0,Idealista
32377844.0,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,378000.0,35.0,T0,10800.0,Idealista
32601300.0,"Estúdio T0 à venda na avenida 24 de Julho, 178",Estrela,495000.0,72.0,T0,6875.0,Idealista
32399548.0,Estúdio T0 à venda em Alcântara,Estrela,290000.0,62.0,T0,4677.0,Idealista
32622835.0,"Estúdio T0 à venda na rua dos Mouros, 11",Misericórdia,205000.0,24.0,T0,8542.0,Idealista
32595024.0,Estúdio T0 à venda na rua Possidónio da Silva,Estrela,195000.0,45.0,T0,4333.0,Idealista
32414788.0,Estúdio T0 à venda em Baixa,Santa Maria Maior,310000.0,30.0,T0,10333.0,Idealista
32544220.0,Estúdio T0 à venda em Baixa,Santa Maria Maior,300000.0,30.0,T0,10000.0,Idealista
32544221.0,Estúdio T0 à venda em Baixa,Santa Maria Maior,290000.0,30.0,T0,9667.0,Idealista
31387538.0,Apartamento T0 à venda em Alto de Alcântara,Alcântara,257250.0,40.0,T0,6431.0,Idealista
32296334.0,"Estúdio T0 à venda na rua Possidónio da Silva, 130",Estrela,160000.0,50.0,T0,3200.0,Idealista
32564426.0,Estúdio T0 à venda em Entrecampos,Avenidas Novas,215000.0,31.0,T0,6935.0,Idealista
32622972.0,"Estúdio T0 à venda na rua dos Mouros, 9",Misericórdia,165000.0,19.0,T0,8684.0,Idealista
30745262.0,"Estúdio T0 à venda na rua António Lopes Ribeiro, 3 a",Lumiar,292000.0,50.0,T0,5840.0,Idealista
32594299.0,"Estúdio T0 à venda na rua Monte Olivete, 61",Santo António,245000.0,43.0,T0,5698.0,Idealista
32056389.0,"Estúdio T0 à venda na rua Maria Pia, 599",Campo de Ourique,165000.0,27.0,T0,6111.0,Idealista
32470971.0,"Estúdio T0 à venda na avenida do Brasil, 160",Alvalade,190000.0,46.0,T0,4130.0,Idealista
32452652.0,"Estúdio T0 à venda na rua Cristóvão Figueiredo, 21",Avenidas Novas,205000.0,45.0,T0,4556.0,Idealista
32583654.0,"Estúdio T0 à venda na rua Rodrigues de Faria, 107",Alcântara,249000.0,35.0,T0,7114.0,Idealista
31418340.0,"Apartamento T0 à venda , Calçada Santana, 124",Arroios,400000.0,103.0,T0,3883.0,Idealista
30067741.0,"Estúdio T0 à venda na rua da Costa, 66",Estrela,115000.0,30.0,T0,3833.0,Idealista
32534352.0,"Estúdio T0 à venda na rua do Norte, 24",Misericórdia,320000.0,43.0,T0,7442.0,Idealista
29199030.0,"Estúdio T0 à venda na rua da Galé, 40",Santa Maria Maior,170000.0,27.0,T0,6296.0,Idealista
32638470.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32635732.0,Estúdio T0 à venda em Graça,São Vicente,195000.0,43.0,T0,4535.0,Idealista
31925553.0,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,460000.0,82.0,T0,5610.0,Idealista
31873196.0,Estúdio T0 à venda em Campo de Santana - Santa Marta,Santo António,162500.0,32.0,T0,5078.0,Idealista
32637266.0,"Estúdio T0 à venda na rua do Benformoso, 190",Santa Maria Maior,230000.0,50.0,T0,4600.0,Idealista
32638588.0,Estúdio T0 à venda em Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lumiar,270000.0,73.0,T0,3699.0,Idealista
32626305.0,"Estúdio T0 à venda na rua Tenente Espanca, 19",Avenidas Novas,289000.0,57.0,T0,5070.0,Idealista
32036851.0,Estúdio T0 à venda na rua Doutor António Martins,São Domingos de Benfica,150000.0,30.0,T0,5000.0,Idealista
32510368.0,Estúdio T0 à venda em Graça,São Vicente,299900.0,70.0,T0,4284.0,Idealista
32598991.0,"Estúdio T0 à venda na avenida 24 de Julho, 178",Estrela,255000.0,36.0,T0,7083.0,Idealista
32535311.0,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32598973.0,"Estúdio T0 à venda na avenida 24 de Julho, 178",Estrela,255000.0,36.0,T0,7083.0,Idealista
32566665.0,Estúdio T0 à venda na rua Josefa de Óbidos,São Vicente,299900.0,76.0,T0,3946.0,Idealista
32530765.0,Estúdio T0 à venda na rua do Vale de Santo António s/n,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32204072.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,327000.0,38.0,T0,8605.0,Idealista
32270940.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,297000.0,31.0,T0,9581.0,Idealista
32522128.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,38.0,T0,7892.0,Idealista
32286718.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,250000.0,39.0,T0,6410.0,Idealista
31301427.0,Estúdio T0 à venda na estrada do Alvito,Alcântara,200000.0,49.0,T0,4082.0,Idealista
31301436.0,Estúdio T0 à venda na estrada do Alvito,Alcântara,200000.0,49.0,T0,4082.0,Idealista
32604677.0,Estúdio T0 à venda na rua Barão de Sabrosa,Areeiro,215000.0,34.0,T0,6324.0,Idealista
31937497.0,Estúdio T0 à venda na rua Cruz da Carreira,Arroios,315000.0,56.0,T0,5625.0,Idealista
32531279.0,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32176892.0,"Estúdio T0 à venda no beco do Forno, 7",Santa Maria Maior,210000.0,40.0,T0,5250.0,Idealista
32251294.0,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente,299900.0,60.0,T0,4998.0,Idealista
32187099.0,Estúdio T0 à venda na rua Bartolomeu Dias,Belém,305000.0,73.0,T0,4178.0,Idealista
30974657.0,Estúdio T0 à venda em Cais do Sodré - Santos,Misericórdia,233990.0,35.0,T0,6685.0,Idealista
32589137.0,Estúdio T0 à venda em Praça de Espanha - Sete Rios,Campolide,599900.0,55.0,T0,10907.0,Idealista
32504010.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,63.0,T0,4760.0,Idealista
28369001.0,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,853000.0,160.0,T0,5331.0,Idealista
32285936.0,"Estúdio T0 à venda na rua do Vale de Santo António, 25",São Vicente,299900.0,40.0,T0,7498.0,Idealista
32601076.0,"Estúdio T0 à venda na avenida 24 de Julho, 178",Estrela,265000.0,35.0,T0,7571.0,Idealista
32550693.0,"Estúdio T0 à venda na travessa Giestal, 26",Alcântara,190000.0,45.0,T0,4222.0,Idealista
32502852.0,Estúdio T0 à venda na rua dos Sapadores,São Vicente,299900.0,70.0,T0,4284.0,Idealista
32575055.0,Estúdio T0 à venda em Graça,São Vicente,170000.0,26.0,T0,6538.0,Idealista
32028012.0,"Apartamento T0 à venda na rua Rua Braamcamp , 5",Santo António,378000.0,35.0,T0,10800.0,Idealista
32285911.0,"Estúdio T0 à venda , Azinhaga da Cidade",Santa Clara,200000.0,48.0,T0,4167.0,Idealista
32502488.0,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32028011.0,"Apartamento T0 à venda na rua Rua Braamcamp , 5",Santo António,378000.0,35.0,T0,10800.0,Idealista
32066102.0,Estúdio T0 à venda em Bica - Santa Catarina,Misericórdia,350000.0,42.0,T0,8333.0,Idealista
32200724.0,Estúdio T0 à venda em Príncipe Real - São Bento,Misericórdia,258000.0,25.0,T0,10320.0,Idealista
32270939.0,Estúdio T0 à venda em Graça,São Vicente,296000.0,38.0,T0,7789.0,Idealista
32204071.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,303000.0,33.0,T0,9182.0,Idealista
32250201.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,31.0,T0,9674.0,Idealista
32526208.0,"Estúdio T0 à venda na rua do Benformoso, 188",Santa Maria Maior,285000.0,50.0,T0,5700.0,Idealista
32505583.0,Estúdio T0 à venda na rua vale de santo antonio,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32286717.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,300000.0,47.0,T0,6383.0,Idealista
32521557.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,64.0,T0,4686.0,Idealista
32560995.0,Estúdio T0 à venda na rua de Arroios,Arroios,375000.0,63.0,T0,5952.0,Idealista
32515616.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32259169.0,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,305000.0,58.0,T0,5259.0,Idealista
32325364.0,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,305000.0,58.0,T0,5259.0,Idealista
31716384.0,Estúdio T0 à venda em Campo de Santana - Santa Marta,Santo António,490000.0,64.0,T0,7656.0,Idealista
32410819.0,Estúdio T0 à venda na rua Praia do Bom Sucesso,Belém,305000.0,50.0,T0,6100.0,Idealista
32029551.0,Estúdio T0 à venda na travessa Amoreira,Estrela,138000.0,30.0,T0,4600.0,Idealista
32519527.0,Estúdio T0 à venda na rua do Vale de Santo António,São Vicente,299900.0,66.0,T0,4544.0,Idealista
32372758.0,Estúdio T0 à venda em Rossio - Martim Moniz,Santa Maria Maior,230000.0,35.0,T0,6571.0,Idealista
31861421.0,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,378000.0,35.0,T0,10800.0,Idealista
32372759.0,Estúdio T0 à venda em Santos-o-Velho - Madragoa,Estrela,240000.0,36.0,T0,6667.0,Idealista
32083291.0,Estúdio T0 à venda em Campo de Santana - Santa Marta,Santo António,310000.0,35.0,T0,8857.0,Idealista
32551222.0,Estúdio T0 à venda em Torre de Belém,Belém,305000.0,72.0,T0,4236.0,Idealista
32499300.0,Estúdio T0 à venda em Santos-o-Velho - Madragoa,Estrela,668910.0,95.0,T0,7041.0,Idealista
32568660.0,Estúdio T0 à venda em Santa Engrácia,São Vicente,299900.0,72.0,T0,4165.0,Idealista
32499320.0,Estúdio T0 à venda em Santos-o-Velho - Madragoa,Estrela,750461.0,80.0,T0,9381.0,Idealista
31805479.0,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,425000.0,40.0,T0,10625.0,Idealista
32503508.0,Estúdio T0 à venda na praceta Pátio Salema s/n,Arroios,430000.0,42.0,T0,10238.0,Idealista
32503558.0,Estúdio T0 à venda na praceta Pátio Salema s/n,Arroios,460000.0,41.0,T0,11220.0,Idealista
32610122.0,"Estúdio T0 à venda na praça do Chile , 16",Arroios,270000.0,34.0,T0,7941.0,Idealista
32503487.0,Estúdio T0 à venda na praceta Pátio Salema s/n,Arroios,545000.0,58.0,T0,9397.0,Idealista
32610117.0,"Estúdio T0 à venda na praça do Chile , 16",Arroios,285000.0,34.0,T0,8382.0,Idealista
32503129.0,"Estúdio T0 à venda na rua do Vale de Santo António, 27",São Vicente,299900.0,63.0,T0,4760.0,Idealista
32503536.0,Estúdio T0 à venda na praceta Pátio Salema s/n,Arroios,525000.0,50.0,T0,10500.0,Idealista
32457101.0,"Estúdio T0 à venda na rua Avenida 24 de Julho, 178",Estrela,265000.0,35.0,T0,7571.0,Idealista
32557332.0,"Estúdio T0 à venda na rua do Vale de Santo António, 27",São Vicente,299900.0,63.0,T0,4760.0,Idealista
32503532.0,Estúdio T0 à venda na praceta Pátio Salema s/n,Arroios,390000.0,40.0,T0,9750.0,Idealista
32610105.0,"Estúdio T0 à venda na praça do Chile , 16",Arroios,265000.0,34.0,T0,7794.0,Idealista
32480923.0,"Estúdio T0 à venda na rua Fernandes Tomás , 8",Misericórdia,210000.0,33.0,T0,6364.0,Idealista
32392994.0,Estúdio T0 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,510000.0,60.0,T0,8500.0,Idealista
32561471.0,Estúdio T0 à venda em Santa Engrácia,São Vicente,299900.0,51.0,T0,5880.0,Idealista
32218673.0,Estúdio T0 à venda em Cais do Sodré - Santos,Misericórdia,370000.0,38.0,T0,9737.0,Idealista
32499308.0,Estúdio T0 à venda em Lapa,Estrela,451000.0,47.0,T0,9596.0,Idealista
32202909.0,Apartamento T0 à venda na travessa dos Fieis de Deus s/n,Misericórdia,280000.0,56.0,T0,5000.0,Idealista
32349611.0,Estúdio T0 à venda em Estrada de Benfica,São Domingos de Benfica,429900.0,78.0,T0,5512.0,Idealista
31569610.0,"Estúdio T0 à venda na praceta de Santa Marta, 30",Santo António,350000.0,35.0,T0,10000.0,Idealista
31004685.0,Estúdio T0 à venda em Príncipe Real - São Bento,Misericórdia,150000.0,18.0,T0,8333.0,Idealista
31990199.0,"Estúdio T0 à venda na rua do Terreirinho, 58",Santa Maria Maior,255000.0,33.0,T0,7727.0,Idealista
32349610.0,Estúdio T0 à venda em Bairro de Santa Cruz,Benfica,329900.0,64.0,T0,5155.0,Idealista
32538260.0,Estúdio T0 à venda em Lapa,Estrela,160000.0,32.0,T0,5000.0,Idealista
32488988.0,Estúdio T0 à venda em Bairro de Santa Cruz,Benfica,489900.0,105.0,T0,4666.0,Idealista
32487055.0,Estúdio T0 à venda em Baixa,Santa Maria Maior,435000.0,93.0,T0,4677.0,Idealista
32428004.0,Estúdio T0 à venda em Lapa,Estrela,160000.0,36.0,T0,4444.0,Idealista
32594114.0,Estúdio T0 à venda na rua Actor Augusto de Melo s/n,Beato,142000.0,25.0,T0,5680.0,Idealista
32096009.0,"Apartamento T0 à venda na praceta rua junqueira, 345",Belém,430000.0,52.0,T0,8269.0,Idealista
32096008.0,"Apartamento T0 à venda na praceta rua junqueira, 345",Belém,450000.0,57.0,T0,7895.0,Idealista
32096012.0,"Apartamento T0 à venda na praceta rua junqueira, 345",Belém,400000.0,46.0,T0,8696.0,Idealista
32519800.0,Estúdio T0 à venda em Santa Engrácia,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32038836.0,"Estúdio T0 à venda , Alfama, Santa Maria Maior",Santa Maria Maior,1200000.0,232.0,T0,5172.0,Idealista
30047140.0,Estúdio T0 à venda em Calçada da Ajuda - Belém,Ajuda,179000.0,34.0,T0,5265.0,Idealista
31924925.0,Apartamento T0 à venda na rua Gilberto Rola s/n,Estrela,290000.0,46.0,T0,6304.0,Idealista
32370548.0,Apartamento T0 à venda na rua do conde redondo s/n,Santo António,321000.0,39.0,T0,8231.0,Idealista
32370536.0,Apartamento T0 à venda na rua do conde redondo s/n,Santo António,428000.0,75.0,T0,5707.0,Idealista
32503180.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32502797.0,Estúdio T0 à venda na rua Vale de Santo António,São Vicente,299900.0,63.0,T0,4760.0,Idealista
32572178.0,Estúdio T0 à venda em Alvito - Quinta do Jacinto,Alcântara,99800.0,38.0,T0,2626.0,Idealista
30959847.0,Estúdio T0 à venda na rua Portugal Durão,Avenidas Novas,175000.0,32.0,T0,5469.0,Idealista
31623359.0,Estúdio T0 à venda no largo Rodrigues de Freitas s/n,São Vicente,280200.0,32.0,T0,8756.0,Idealista
31623355.0,Estúdio T0 à venda no largo Rodrigues de Freitas s/n,São Vicente,302200.0,37.0,T0,8168.0,Idealista
32249039.0,Estúdio T0 à venda em Príncipe Real - São Bento,Misericórdia,385000.0,102.0,T0,3775.0,Idealista
31623362.0,Estúdio T0 à venda no largo Rodrigues de Freitas s/n,São Vicente,274200.0,31.0,T0,8845.0,Idealista
32057945.0,"Estúdio T0 à venda na travessa Amoreira, 186",Estrela,128000.0,30.0,T0,4267.0,Idealista
30869910.0,Estúdio T0 à venda no beco Beguinhos s/n,São Vicente,198000.0,54.0,T0,3667.0,Idealista
32630409.0,Estúdio T0 à venda em Centro,Areeiro,250000.0,37.0,T0,6757.0,Idealista
30869909.0,Estúdio T0 à venda no beco Beguinhos s/n,São Vicente,193000.0,59.0,T0,3271.0,Idealista
31623357.0,Estúdio T0 à venda no largo Rodrigues de Freitas s/n,São Vicente,273200.0,32.0,T0,8538.0,Idealista
31972159.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,255000.0,38.0,T0,6711.0,Idealista
32512570.0,Estúdio T0 à venda em São Vicente de Fora,São Vicente,299900.0,63.0,T0,4760.0,Idealista
30847381.0,Estúdio T0 à venda em Príncipe Real - São Bento,Misericórdia,440000.0,63.0,T0,6984.0,Idealista
31749483.0,Estúdio T0 à venda em Centro - Nova Campolide,Campolide,240000.0,37.0,T0,6486.0,Idealista
32544067.0,Estúdio T0 à venda em Santa Engrácia,São Vicente,299900.0,61.0,T0,4916.0,Idealista
31182688.0,Estúdio T0 à venda em Marvila,Marvila,865000.0,285.0,T0,3035.0,Idealista
32542658.0,"Estúdio T0 à venda na rua do Vale De Santo António, 27",São Vicente,299900.0,63.0,T0,4760.0,Idealista
32249887.0,Estúdio T0 à venda em Principe Real - Praça da Alegria,Santo António,535000.0,57.0,T0,9386.0,Idealista
32577057.0,"Estúdio T0 à venda , Calçada da Boa Hora, 152",Ajuda,200000.0,42.0,T0,4762.0,Idealista
30530087.0,Estúdio T0 à venda na travessa do Marquês de Sampaio,Misericórdia,228000.0,40.0,T0,5700.0,Idealista
32502423.0,"Estúdio T0 à venda , vale santo antonio",São Vicente,299900.0,63.0,T0,4760.0,Idealista
32367481.0,Estúdio T0 à venda em Castelo - Mouraria,Santa Maria Maior,122000.0,20.0,T0,6100.0,Idealista
31201816.0,Estúdio T0 à venda na rua Terreirinho,Santa Maria Maior,255000.0,28.0,T0,9107.0,Idealista
32515522.0,"Estúdio T0 à venda na rua do Vale de Santo António, 27",São Vicente,299900.0,72.0,T0,4165.0,Idealista
31754148.0,Estúdio T0 à venda na rua da Atalaia,Misericórdia,350000.0,33.0,T0,10606.0,Idealista
32314349.0,Estúdio T0 à venda na rua conde das antas,Campolide,305000.0,35.0,T0,8714.0,Idealista
32517467.0,Estúdio T0 à venda na travessa de Santana,Arroios,227500.0,40.0,T0,5688.0,Idealista
32592213.0,Estúdio T0 à venda na praceta Pátio Salema s/n,Arroios,400000.0,36.0,T0,11111.0,Idealista
32436165.0,"Estúdio T0 à venda na rua do Sol ao rato, 15",Campo de Ourique,150000.0,30.0,T0,5000.0,Idealista
32434917.0,Estúdio T0 à venda em Chiado,Santa Maria Maior,188500.0,27.0,T0,6981.0,Idealista
32231469.0,Estúdio T0 à venda em Expo Norte,Parque das Nações,265000.0,55.0,T0,4818.0,Idealista
