HouseID,Title,Hood,Parish,Price,Gross_Area,Typology
32608450,Apartamento T3 à venda na rua Conde Almoster,Estrada de Benfica,São Domingos de Benfica,429900,90,T3
32552954,"Apartamento T3 à venda na rua Tomás Ribeiro, 107",São Sebastião da Pedreira,Avenidas Novas,870000,144,T3
32298086,"Duplex à venda na avenida João Crisóstomo, 20",Campo Pequeno - Praça de Espanha,Avenidas Novas,1300000,171,T3
32505956,Apartamento T3 à venda em Estefânia,São Jorge de Arroios,Arroios,430000,75,T3
32618080,"Apartamento T3 à venda , Praça das Novas Nações",Anjos,Arroios,395000,115,T3
32298102,"Duplex à venda na avenida João Crisóstomo, 20",Campo Pequeno - Praça de Espanha,Avenidas Novas,1590000,153,T3
32488583,Apartamento T3 à venda na avenida de Berna,Campo Pequeno - Praça de Espanha,Avenidas Novas,800000,150,T3
32298069,"Duplex à venda na avenida João Crisóstomo, 20",Campo Pequeno - Praça de Espanha,Avenidas Novas,1490000,144,T3
32195898,Apartamento T3 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,1866926,199,T3
32455943,Apartamento T3 à venda em Campo de Santana - Santa Marta,Santo António,NA,499900,80,T3
31255868,Apartamento T3 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,795000,177,T3
32412967,Apartamento T3 à venda em Estrada de Benfica,São Domingos de Benfica,NA,429900,75,T3
32232902,Apartamento T3 à venda em Campo Grande,Alvalade,NA,990000,163,T3
32558502,Apartamento T3 à venda em Av. de Roma - Campo Pequeno,Areeiro,NA,1085000,150,T3
32049413,Apartamento T3 à venda em Alto de São João - Alto do Varejão,Penha de França,NA,555000,158,T3
32633875,Apartamento T3 à venda na rua Cidade de Bissau s/n,Olivais,Lisboa,585000,150,T3
32550733,"Apartamento T3 à venda na rua Maestro Frederico de Freitas, 13",Alto dos Moinhos,São Domingos de Benfica,749000,210,T3
32316035,Apartamento T3 à venda na avenida de Berna,Campo Pequeno - Praça de Espanha,Avenidas Novas,750000,139,T3
31070129,Apartamento T3 à venda em Castelo - Mouraria,Santa Maria Maior,NA,640000,100,T3
32026323, Moradia independente à venda em Alcântara,Estrela,NA,4550000,,3 andares
32537403,Apartamento T3 à venda em Santa Isabel,Campo de Ourique,NA,2400000,203,T3
32355773,Apartamento T3 à venda na rua de Santa Marta s/n,Av. da Liberdade - Marquês de Pombal,Santo António,1395000,217,T3
32000616,Apartamento T3 à venda na rua de São Ciro s/n,Lapa,Estrela,1250000,169,T3
31948053,Apartamento T3 à venda em Calçada da Ajuda - Belém,Ajuda,NA,1750000,144,T3
31888277,Apartamento T3 à venda em Calçada da Ajuda - Belém,Ajuda,NA,1750000,160,T3
32242585,Apartamento T3 à venda em São Vicente de Fora,São Vicente,NA,399900,65,T3
32270298,Apartamento T3 à venda em Centro - Nova Campolide,Campolide,NA,860000,152,T3
32618892,Apartamento T3 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,850000,197,T3
32549294,Apartamento T3 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,921000,131,T3
32480642,Apartamento T3 à venda em Restelo,Belém,NA,475000,108,T3
32563427,Apartamento T3 à venda na rua Antonio Pedro,Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,355000,102,T3
32373382,Apartamento T3 à venda na estrada de Benfica s/n,Estrada de Benfica,São Domingos de Benfica,569800,192,T3
32610941,Apartamento T3 à venda na rua Neves Ferreira,Centro,Penha de França,228500,104,T3
32548792,Apartamento T3 à venda na avenida do Brasil s/n,São João de Brito,Alvalade,565000,168,T3
32348785,Apartamento T3 à venda em Pedrouços,Belém,NA,1950000,192,T3
32485612,Apartamento T3 à venda em Principe Real - Praça da Alegria,Santo António,NA,2490000,245,T3
32558974, Moradia independente à venda em Príncipe Real - São Bento,Misericórdia,NA,4950000,,3 andares
32330796,Apartamento T3 à venda em Centro - Nova Campolide,Campolide,NA,670000,136,T3
32035435,Apartamento T3 à venda em Lapa,Estrela,NA,3750000,480,T3
32241511,Apartamento T3 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,1510000,174,T3
32319639,Apartamento T3 à venda em Anjos,Arroios,NA,573000,97,T3
32476828,Apartamento T3 à venda na avenida David Mourão Ferreira,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lumiar,575000,143,T3
32356529,Apartamento T3 à venda em Chiado - Pç. de Camões,Misericórdia,NA,1750000,195,T3
32490460,"Apartamento T3 à venda na rua Frei Fortunato de São Boaventura, 1",Beato,Lisboa,269000,73,T3
32538250,Apartamento T3 à venda em São Sebastião da Pedreira,Avenidas Novas,NA,1100000,148,T3
32579589,Apartamento T3 à venda em Lapa,Estrela,NA,1980000,237,T3
32369097,Apartamento T3 à venda na rua de Santa Marta,Av. da Liberdade - Marquês de Pombal,Santo António,1395000,231,T3
32201655,"Apartamento T3 à venda na rua Conde Nova Goa, 1",Centro - Nova Campolide,Campolide,650000,195,T3
31601010,Apartamento T3 à venda na avenida Conde de Valbom,Campo Pequeno - Praça de Espanha,Avenidas Novas,635000,115,T3
32525658,Apartamento T3 à venda na rua Professor Hernâni Cidade,Telheiras,Lumiar,379000,100,T3
32581247,Apartamento T3 à venda em São Sebastião da Pedreira,Avenidas Novas,NA,1195000,176,T3
31993839,Apartamento T3 à venda em Alto dos Moinhos,São Domingos de Benfica,NA,644000,160,T3
32485698,Apartamento T3 à venda em Olivais,Lisboa,NA,265000,80,T3
32433155,Apartamento T3 à venda em Centro,Areeiro,NA,548000,100,T3
29489824,Apartamento T3 à venda na avenida da República,Campo Pequeno - Praça de Espanha,Avenidas Novas,625000,95,T3
32175658,Apartamento T3 à venda na travessa Senhora Glória,Graça,São Vicente,295000,65,T3
32497736,Apartamento T3 à venda em Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lumiar,NA,590000,181,T3
32577912,Apartamento T3 à venda em Fonte Nova - Calhariz,Benfica,NA,317000,65,T3
31257002,"Apartamento T3 à venda na rua Dom Francisco Manuel de Melo, 40",Bairro Azul - Parque Eduardo VII,Avenidas Novas,640000,200,T3
32550475,Apartamento T3 à venda em Entrecampos,Avenidas Novas,NA,1160000,175,T3
32267193,Apartamento T3 à venda em Lapa,Estrela,NA,510000,110,T3
32580269,Apartamento T3 à venda em Alfama - Sé,Santa Maria Maior,NA,1350000,158,T3
32425877,Apartamento T3 à venda em São Sebastião da Pedreira,Avenidas Novas,NA,1390000,167,T3
32333775,Apartamento T3 à venda em Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lumiar,NA,890000,191,T3
32582876,Apartamento T3 à venda na rua Conde Almoster,Estrada de Benfica,São Domingos de Benfica,429900,85,T3
32558850,Apartamento T3 à venda em Santa Isabel,Campo de Ourique,NA,595000,92,T3
32454692,Apartamento T3 à venda na rua Silva e Albuquerque,São João de Brito,Alvalade,525000,124,T3
32640635,Apartamento T3 à venda em Carriche - Hospital das Forças Armadas,Lumiar,NA,435000,144,T3
32636354,Apartamento T3 à venda em Olaias,Areeiro,NA,395000,134,T3
32496849,Apartamento T3 à venda em Alfama - Sé,Santa Maria Maior,NA,1800000,148,T3
32637503,Apartamento T3 à venda em Telheiras,Lumiar,NA,375000,100,T3
32636377," Moradia geminada à venda na rua Eduardo Noronha, 12",São João de Brito,Alvalade,1350000,,"171 m² área bruta, 150 m² úteis"
32638083,"Apartamento T3 à venda na rua da Quinta do Charquinho, 9 a",Charquinho,Benfica,265000,80,T3
32176185,"Apartamento T3 à venda na avenida 5 de Outubro , 355",Campo Grande,Alvalade,920000,133,T3
32298804,Apartamento T3 à venda na rua António Pereira Carrilho,Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,580000,130,T3
32520516,Apartamento T3 à venda em Alto dos Moinhos,São Domingos de Benfica,NA,859000,153,T3
32461103,Apartamento T3 à venda em Centro,Areeiro,NA,550000,105,T3
32402292,Apartamento T3 à venda em Lapa,Estrela,NA,900000,158,T3
32423461,Apartamento T3 à venda em Expo Central,Parque das Nações,NA,1350000,179,T3
32634620,Apartamento T3 à venda na rua de Manhiça,Olivais,Lisboa,265000,91,T3
32583747,Apartamento T3 à venda em São Vicente de Fora,São Vicente,NA,680000,151,T3
32477939,Apartamento T3 à venda em Bica - Santa Catarina,Misericórdia,NA,343000,75,T3
32608625,Apartamento T3 à venda em Anjos,Arroios,NA,1200000,172,T3
32370730,Apartamento T3 à venda na rua Cidade de Rabat,Alto dos Moinhos,São Domingos de Benfica,585000,135,T3
32636393,"Apartamento T3 à venda , Alto dos Moinhos, 6",Alto dos Moinhos,São Domingos de Benfica,369000,118,T3
32176186,"Apartamento T3 à venda na avenida 5 de Outubro , 355",Campo Grande,Alvalade,945000,133,T3
32176200,"Apartamento T3 à venda na avenida 5 de Outubro , 355",Campo Grande,Alvalade,1200000,121,T3
32052081,Apartamento T3 à venda em Lapa,Estrela,NA,1695000,200,T3
31918408,Apartamento T3 à venda em Lapa,Estrela,NA,750000,140,T3
32525662,"Apartamento T3 à venda na rua dos Fanqueiros, 207",Baixa,Santa Maria Maior,800000,104,T3
31906273,Apartamento T3 à venda em Rossio - Martim Moniz,Santa Maria Maior,NA,755000,123,T3
31906254,Apartamento T3 à venda em Rossio - Martim Moniz,Santa Maria Maior,NA,782000,150,T3
32583154,Apartamento T3 à venda na rua de São Marçal s/n,Príncipe Real - São Bento,Misericórdia,390000,127,T3
32638115,Apartamento T3 à venda em Anjos,Arroios,NA,1450000,182,T3
32627484,Apartamento T3 à venda em Alto dos Moinhos,São Domingos de Benfica,NA,645000,120,T3
32633037,Apartamento T3 à venda em Centro,Lumiar,NA,539000,144,T3
32471131,"Apartamento T3 à venda na rua Engenheiro Nobre Guedes, 17",Bairro de Santa Cruz,Benfica,489900,105,T3
32167530,Apartamento T3 à venda na rua de São Marçal s/n,Príncipe Real - São Bento,Misericórdia,390000,126,T3
32093365,"Apartamento T3 à venda , campo De Ourique",Centro,Campo de Ourique,680000,166,T3
32601981,Apartamento T3 à venda na rua do Prior,Lapa,Estrela,610000,123,T3
32601979,Apartamento T3 à venda na avenida Dom João II,Expo Central,Parque das Nações,750000,209,T3
32373110,Apartamento T3 à venda na rua Mário Cesariny,Entrecampos,Avenidas Novas,500000,110,T3
32522553,Apartamento T3 à venda na rua Av. do Uruguai,Avenida do Uruguai,Benfica,489900,101,T3
32360259,Apartamento T3 à venda na rua Frei Luis de Granada s/n,Alto dos Moinhos,São Domingos de Benfica,798000,260,T3
32481959,Apartamento T3 à venda na avenida Rovisco Pais,Saldanha - Picoas,São Jorge de Arroios,470000,96,T3
32347877,Apartamento T3 à venda na rua Conde Almoster,Estrada de Benfica,São Domingos de Benfica,429900,82,T3
32528397,Apartamento T3 à venda na avenida dos Estados Unidos da América,São João de Brito,Alvalade,740000,125,T3
32581503,"Apartamento T3 à venda na rua Tenente Coronel Ribeiro dos Reis, 6",Estrada de Benfica,São Domingos de Benfica,645000,180,T3
32409543,Apartamento T3 à venda na avenida Almirante Reis,Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,480000,108,T3
31520354,"Apartamento T3 à venda na rua de Campolide, 374",Praça de Espanha - Sete Rios,Campolide,990000,181,T3
32337303,Apartamento T3 à venda na rua de Pedrouços,Pedrouços,Belém,1950000,191,T3
32410415,Apartamento T3 à venda na rua Saraiva de Carvalho,Centro,Campo de Ourique,519000,97,T3
32528241,Apartamento T3 à venda na rua Norte Júnior,Marvila,Lisboa,310000,92,T3
31382935,Apartamento T3 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,600000,87,T3
32251483,Apartamento T3 à venda em Caselas,Belém,NA,1250000,131,T3
32432447,Apartamento T3 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,850000,143,T3
32393015,Apartamento T3 à venda em Centro - Nova Campolide,Campolide,NA,1520000,217,T3
32418717,Apartamento T3 à venda em Lapa,Estrela,NA,1250000,141,T3
32604475,"Apartamento T3 à venda na rua José Lins do Rego, 18",Campo Grande,Alvalade,680000,117,T3
32251483,Apartamento T3 à venda em Caselas,Belém,NA,1250000,131,T3
32033237,Apartamento T3 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,1650000,197,T3
31382935,Apartamento T3 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,600000,87,T3
32418717,Apartamento T3 à venda em Lapa,Estrela,NA,1250000,141,T3
32393015,Apartamento T3 à venda em Centro - Nova Campolide,Campolide,NA,1520000,217,T3
31946853,Apartamento T3 à venda em Lapa,Estrela,NA,1995000,215,T3
32393711,"Apartamento T3 à venda na rua João Frederico Ludovice, 12",Portas de Benfica - Mercado de Benfica,Benfica,327000,94,T3
31924636,Apartamento T3 à venda em São Sebastião da Pedreira,Avenidas Novas,NA,2800000,195,T3
32489601,Apartamento T3 à venda em Av. da Liberdade - Marquês de Pombal,Santo António,NA,415000,85,T3
32586927,"Apartamento T3 à venda na rua Manuela Porto, 11",Carnide,Lisboa,315000,93,T3
32551293," Moradia geminada à venda , Calçada do Mirante à Ajuda, 3",Palácio da Ajuda,Ajuda,775000,,2 andares
32627019,"Apartamento T3 à venda na rua António Alçada Baptista, 12",Alto dos Moinhos,São Domingos de Benfica,870000,154,T3
32410171,"Apartamento T3 à venda na avenida Engenheiro Arantes e Oliveira, 2",Olaias,Areeiro,415000,123,T3
32620635,"Apartamento T3 à venda na rua Paulo Dias de Novais, 34",Marvila,Lisboa,279900,92,T3
32583588,Apartamento T3 à venda na rua Sousa Loureiro,Estrada de Benfica,São Domingos de Benfica,429900,90,T3
32555284, Moradia geminada à venda na rua do Parque,Bairro de Santa Cruz,Benfica,1680000,,3 andares
32511303,Apartamento T3 à venda em Pedrouços,Belém,NA,960000,210,T3
32555370,Apartamento T3 à venda na rua Lucinda do Carmo,Bairro dos Actores,Areeiro,625000,152,T3
32510113,Apartamento T3 à venda em Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,Arroios,575000,130,T3
32578971,Apartamento T3 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,895000,155,T3
32230079,Apartamento T3 à venda em Amoreiras,Campo de Ourique,NA,537000,110,T3
32230376,Penthouse à venda na rua Rodrigo da Fonseca 11 7º,Rato - Amoreiras,Santo António,1950000,157,T3
32552710,Apartamento T3 à venda em Campo Pequeno - Praça de Espanha,Avenidas Novas,NA,670000,152,T3
32486209,Apartamento T3 à venda na rua Dr. Rafael Duque 5º Esq,Arneiros,Benfica,489900,85,T3
32103723,"Apartamento T3 à venda , Praça Bernardo Santareno, 19",Casal Vistoso,Areeiro,495000,154,T3
32638995,Apartamento T3 à venda na rua Cidade de Novo Redondo,Olivais,Lisboa,340000,127,T3
32312025,"Apartamento T3 à venda na rua Bernardim Ribeiro, 30",Campo de Santana - Santa Marta,Santo António,795000,147,T3
32467596,"Duplex à venda na rua Feio Terenas, 29",Centro,Penha de França,1360000,200,T3
32195224,"Apartamento T3 à venda , Praça Príncipe Perfeito s/n",Expo Central,Parque das Nações,2100000,161,T3
32636923,Apartamento T3 à venda na rua de Santo Amaro s/n,Largo do Rato - Estrela,Campo de Ourique,675000,120,T3
32636923,Apartamento T3 à venda na rua de Santo Amaro s/n,Largo do Rato - Estrela,Campo de Ourique,675000,120,T3
31819706,"Apartamento T3 à venda na avenida João Crisóstomo, 3",Arco do Cego,Areeiro,690000,130,T3
32619817,Apartamento T3 à venda na rua de Santa Marta,Campo de Santana - Santa Marta,Santo António,1215000,156,T3
32609749," Moradia independente à venda na rua Giestal, 8",Junqueira,Alcântara,350000,,3 andares
32599103,"Apartamento T3 à venda na rua Gonçalves Crespo, 27",Estefânia,São Jorge de Arroios,475000,119,T3
32585058,Apartamento T3 à venda na avenida Almirante Reis,Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,450000,120,T3
32372663,"Apartamento T3 à venda na rua Cidade da Beira, 56",Olivais,Lisboa,239000,88,T3
32413275,"Apartamento T3 à venda na rua Quirino da Fonseca, 4",Alameda - Praça do Chile - Almirante Reis,São Jorge de Arroios,450000,111,T3
32519238,"Penthouse à venda na rua Feliciano de Sousa, 115 a",Alvito - Quinta do Jacinto,Alcântara,287000,100,T3
32569940,"Apartamento T3 à venda na rua Barata Feyo, 9",Santa Clara,Lisboa,217000,116,T3
32361932,Apartamento T3 à venda em Estefânia,São Jorge de Arroios,Arroios,550000,151,T3
32092897,Apartamento T3 à venda em Campo Grande,Alvalade,NA,1160000,175,T3
32582884,Apartamento T3 à venda na rua Conde Almoster,Estrada de Benfica,São Domingos de Benfica,429900,79,T3
32583333,Apartamento T3 à venda na rua Conde Almoster,Estrada de Benfica,São Domingos de Benfica,429900,78,T3
32562256,Apartamento T3 à venda em Bairro de Santa Cruz,Benfica,NA,489900,104,T3
32486373,Apartamento T3 à venda em Estrada de Benfica,São Domingos de Benfica,NA,429900,80,T3
32584966,Apartamento T3 à venda na rua Conde Almoster,Estrada de Benfica,São Domingos de Benfica,429900,78,T3
32472252,Apartamento T3 à venda em Estrada de Benfica,São Domingos de Benfica,NA,429900,72,T3
32280445,Apartamento T3 à venda em Estrada de Benfica,São Domingos de Benfica,NA,420000,100,T3
32413022,Apartamento T3 à venda em Alto de São João - Alto do Varejão,Penha de França,NA,450000,95,T3
32342852,Apartamento T3 à venda em Estrada de Benfica,São Domingos de Benfica,NA,429900,78,T3
32501910,Apartamento T3 à venda em Príncipe Real - São Bento,Misericórdia,NA,830000,146,T3
32461146,Apartamento T3 à venda em Estefânia,São Jorge de Arroios,Arroios,430000,79,T3
32200726,Apartamento T3 à venda em Santa Engrácia,São Vicente,NA,997500,210,T3
32041076,Apartamento T3 à venda em Lapa,Estrela,NA,1250000,141,T3
32275707,Apartamento T3 à venda em Bica - Santa Catarina,Misericórdia,NA,1230000,207,T3
32312719,Apartamento T3 à venda em Pena,Arroios,NA,755000,123,T3
32455946,Apartamento T3 à venda em Estrada de Benfica,São Domingos de Benfica,NA,429900,72,T3
32420793,Apartamento T3 à venda em Centro,Penha de França,NA,1500000,166,T3
32312682,Apartamento T3 à venda em Pena,Arroios,NA,782000,150,T3
32312682,Apartamento T3 à venda em Pena,Arroios,NA,782000,150,T3
32312719,Apartamento T3 à venda em Pena,Arroios,NA,755000,123,T3
32342852,Apartamento T3 à venda em Estrada de Benfica,São Domingos de Benfica,NA,429900,78,T3
32461146,Apartamento T3 à venda em Estefânia,São Jorge de Arroios,Arroios,430000,79,T3
32312683,Apartamento T3 à venda em Pena,Arroios,NA,820000,167,T3
32455946,Apartamento T3 à venda em Estrada de Benfica,São Domingos de Benfica,NA,429900,72,T3
32420793,Apartamento T3 à venda em Centro,Penha de França,NA,1500000,166,T3
